language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
French,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.045801526717557245,0.02654503480083995,0.018337257051684427,0.008082425860203378,0.02469156110757125
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.04868913857677902,0.033139873960121816,0.024055281208280467,0.017518656151466114,0.030850737474161852
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.039603960396039604,0.028050555257471143,0.020661623132105292,0.015121212139142812,0.025859337731189713
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.010889292196007259,0.006292648581265217,0.004397149406794912,0.0019047084728082402,0.005870949664218908
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.5833333333333334,0.5149286505444373,0.4337136307768789,0.30661487102926754,0.4596476214209793
French,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.028169014084507043,0.019965423207068865,0.012917266305623754,0.00547663531657951,0.016632084728444792
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.01327433628318584,0.007672433531095102,0.005351749033978286,0.00232328160400021,0.007155450113064859
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.45454545454545453,0.30151134457776363,0.21950296237497788,0.10600313379512592,0.27039072382333046
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.8888888888888888,0.816496580927726,0.7272560259547889,0.5969491792019646,0.7573976687433421
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.00950570342205323,0.0060176576433512525,0.0043355361285243935,0.0019065820246141239,0.00544136980463575
French,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.025210084033613446,0.014585723334074745,0.010118857971926245,0.004425568012756085,0.013585058338092629
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.37151909989293497,0.23168286407366764,0.09978737033508449,0.0670144447096575,0.19250094475283613
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.6,0.25819888974716104,0.09635409769034631,0.05873949094699214,0.25332311959612486
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.03488372093023255,0.026681691701343865,0.019165591082624476,0.01383405099360444,0.02364126367695133
Chinese,preamble6,Few-Shot,False,Few-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.11764705882352941,0.08380754741901125,0.06141256921316749,0.023921298014999405,0.07169711836767689
French,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.021660649819494584,0.012528416922183249,0.008702252919954322,0.00379906990218746,0.011672597390954904
French,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.016574585635359115,0.009582586247911643,0.006671120433676715,0.002903301450437413,0.008932898441846223
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.03485254691689008,0.03060876381850541,0.027017625944328518,0.022107823964793633,0.02864669016112941
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.375,0.3162277660168379,0.2461034187732914,0.1023857820560022,0.25992924171153287
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.625,0.5175491695067657,0.45056562239902875,0.3655552228545123,0.4896675036900767
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.019417475728155338,0.015880019189426782,0.012335191886468424,0.008559887558313916,0.014048143590591115
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.02409638554216868,0.012066378732787793,0.0037387909996652396,0.0019136434217816964,0.010453799674100853
Hindi,preamble6,Few-Shot,False,Few-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.6666666666666666,0.5773502691896257,0.46026455517844755,0.19960198807747329,0.4759708697780533
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.02191780821917808,0.01551950499776276,0.011496088627654126,0.007781129308532038,0.01417863278828175
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.018666666666666665,0.014129525602833978,0.010709277873310403,0.00732416882401415,0.012707409741706298
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.25,0.21320071635561041,0.16865550266337087,0.08430118946484098,0.1790393521209556
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.018134715025906734,0.013726347789772197,0.010406313219739475,0.0071146329376812634,0.012345502243274917
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.12909944487358058,0.09635409769034631,0.09554427922043669,0.2052494554460909
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.2,0.1690308509457033,0.13269551340792207,0.06541868941754436,0.14178626344279244
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.6666666666666666,0.5,0.3329951051503863,0.1561969968460128,0.4139646921657664
Spanish,preamble6,Few-Shot,False,Few-Shot,True,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.01485148514851485,0.012156314064181358,0.009476094066521511,0.00438965297003897,0.010218386562314174
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.35294117647058826,0.2970442628930023,0.2308297358116212,0.1702602472176709,0.26276885559822066
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.017441860465116275,0.014282799726001053,0.011120611392005639,0.005162056655438524,0.012001832059640373
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.1702127659574468,0.12165981293449468,0.08912035017829345,0.06218201247082573,0.11079373538526517
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.013698630136986304,0.011210508723689174,0.008744218469164245,0.004046544206754606,0.009424975384148583
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.014634146341463415,0.011977980754514667,0.009338120863548896,0.004324938673233998,0.010068796658190243
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.3333333333333333,0.12909944487358058,0.12111838948674812,0.11362193664674995,0.17429327608510298
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.10000000000000002,0.03333333333333335,0.024950558772614845,0.021105340631872645,0.04484730818445521
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.07142857142857141,0.023440361546924773,0.017300021018422027,0.01428363257865929,0.03161314664314437
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.014218009478672989,0.011636563671574184,0.009073943289976278,0.004201070501305069,0.00978239673538213
French,preamble6,Few-Shot,False,Few-Shot,True,business postcard,0.6666666666666666,0.5773502691896257,0.3254992452916931,0.24028114141347542,0.4524493306403652
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,1.0,1.0,1.0,0.5623413251903491,0.8905853312975873
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.10000000000000002,0.03333333333333335,0.024950558772614845,0.021105340631872645,0.04484730818445521
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.041666666666666664,0.03159120118032816,0.023791284008346087,0.016430189046268903,0.028369835225402453
French,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.008196721311475409,0.0058078708165479635,0.002556184015831183,0.0015507806441830809,0.004527889197009409
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0909090909090909,0.06579516949597691,0.028884719074979835,0.01837177448896075,0.05099018849225209
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.10000000000000002,0.05822225097395819,0.0400892098842096,0.017894467682407687,0.05405148213514387
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.0,0.0,0.0,0.0,0.0
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.026315789473684213,0.018731716231633885,0.008185679354846497,0.005048357942858256,0.014570385750755713
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.022304832713754646,0.012901704363214223,0.008959388324511637,0.00391268890197994,0.012019653575865112
French,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.006920415224913494,0.004901960784313723,0.002160444248512136,0.0013080457492551907,0.003822716501748636
Chinese,preamble6,Few-Shot,False,Few-Shot,True,business postcard,0.025641025641025644,0.00821440096816907,0.005971913710144566,0.004744188024111083,0.011142882085862591
French,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.0053763440860215075,0.003806769430017982,0.0016813602248157422,0.0010150122039172453,0.002969871486193119
French,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.005747126436781609,0.004069683528888609,0.001796449067845734,0.0010853167877701887,0.0031746439553215354
French,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.0042918454935622335,0.003038054518104068,0.0013445041219907496,0.0008096047333950176,0.002371002216763017
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.004098360655737703,0.001298679395033846,0.0009511570171285504,0.0007333188908203437,0.0017703789896801108
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.0,0.0,0.0,0.0,0.0
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.021276595744680854,0.01230588660592445,0.00854894197841186,0.0037313492104290615,0.011465693384861555
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.0,0.0,0.0,0.0,0.0
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,1.0,1.0,0.46773514128719823,0.316227766016838,0.695990726826009
Hindi,preamble6,Few-Shot,False,Few-Shot,True,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0909090909090909,0.03015113445777637,0.022461584318318094,0.018850319022747353,0.04059303217698318
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.16666666666666669,0.05773502691896258,0.04506819749679463,0.040824829046386304,0.07757368003220255
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.15384615384615385,0.11322770341445958,0.05034417113155098,0.03285702044797773,0.08756876221003554
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.08333333333333333,0.027524094128159027,0.020427282860665447,0.017033186037639283,0.03707947408994927
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.05172413793103449,0.030123761656438888,0.012279424830885058,0.007367445336559725,0.02537369243872954
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.008333333333333335,0.0026462806201248165,0.0019284954969989744,0.001500724528432942,0.003602208494722517
